filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
17585_20170805.jpg,1070378,{},1,0,"{""name"":""rect"",""x"":920,""y"":70,""width"":112,""height"":111}",{}
17585_20170820.jpg,1228780,{},1,0,"{""name"":""rect"",""x"":920,""y"":70,""width"":112,""height"":111}",{}
17585_20180717.jpg,1221887,{},1,0,"{""name"":""rect"",""x"":920,""y"":70,""width"":112,""height"":111}",{}
17610_20140504.jpg,939347,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20140526.jpg,1089819,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20140823.jpg,1104738,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20140903.jpg,1033273,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20150112.jpg,992595,{},1,0,"{""name"":""rect"",""x"":607,""y"":642,""width"":79,""height"":96}",{}
17610_20150816.jpg,959922,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20160414.jpg,1093899,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20160724.jpg,1056136,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20170610.jpg,1040226,{},1,0,"{""name"":""rect"",""x"":617,""y"":638,""width"":79,""height"":96}",{}
17610_20170806.jpg,1174362,{},1,0,"{""name"":""rect"",""x"":615,""y"":638,""width"":79,""height"":96}",{}
17610_20170913.jpg,1003561,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17610_20171113.jpg,1135029,{},1,0,"{""name"":""rect"",""x"":612,""y"":644,""width"":79,""height"":96}",{}
17610_20180108.jpg,644358,{},1,0,"{""name"":""rect"",""x"":614,""y"":642,""width"":79,""height"":96}",{}
17610_20180501.jpg,1144510,{},1,0,"{""name"":""rect"",""x"":611,""y"":646,""width"":79,""height"":96}",{}
17610_20180520.jpg,1242162,{},1,0,"{""name"":""rect"",""x"":614,""y"":640,""width"":79,""height"":96}",{}
17610_20180706.jpg,1155392,{},1,0,"{""name"":""rect"",""x"":609,""y"":634,""width"":79,""height"":96}",{}
17633_20140526.jpg,1092825,{},1,0,"{""name"":""rect"",""x"":795,""y"":362,""width"":63,""height"":107}",{}
17633_20170530.jpg,1100009,{},1,0,"{""name"":""rect"",""x"":783,""y"":363,""width"":71,""height"":96}",{}
17634_20170609.jpg,1187110,{},1,0,"{""name"":""rect"",""x"":1093,""y"":734,""width"":92,""height"":103}",{}
17634_20180601.jpg,1028493,{},1,0,"{""name"":""rect"",""x"":1092,""y"":730,""width"":94,""height"":102}",{}
17634_20180612.jpg,1177227,{},1,0,"{""name"":""rect"",""x"":1099,""y"":731,""width"":91,""height"":101}",{}
17635_20130924.jpg,947635,{},1,0,"{""name"":""rect"",""x"":880,""y"":367,""width"":65,""height"":112}",{}
17635_20160423.jpg,1054438,{},1,0,"{""name"":""rect"",""x"":879,""y"":366,""width"":82,""height"":104}",{}
17635_20180501.jpg,1058847,{},1,0,"{""name"":""rect"",""x"":876,""y"":376,""width"":85,""height"":107}",{}
17650_20130711.jpg,1129209,{},1,0,"{""name"":""rect"",""x"":650,""y"":297,""width"":80,""height"":84}",{}
17650_20130731.jpg,1100306,{},1,0,"{""name"":""rect"",""x"":650,""y"":297,""width"":80,""height"":84}",{}
17650_20160701.jpg,1160476,{},1,0,"{""name"":""rect"",""x"":650,""y"":297,""width"":80,""height"":84}",{}
17650_20160730.jpg,1127179,{},1,0,"{""name"":""rect"",""x"":650,""y"":297,""width"":80,""height"":84}",{}
17650_20160826.jpg,1116155,{},1,0,"{""name"":""rect"",""x"":655,""y"":291,""width"":80,""height"":84}",{}
17650_20170623.jpg,1222264,{},1,0,"{""name"":""rect"",""x"":650,""y"":297,""width"":80,""height"":84}",{}
17672_20140511.jpg,1133554,{},1,0,"{""name"":""rect"",""x"":800,""y"":369,""width"":98,""height"":79}",{}
17672_20161006.jpg,984968,{},1,0,"{""name"":""rect"",""x"":809,""y"":360,""width"":98,""height"":79}",{}
17672_20170708.jpg,1017671,{},1,0,"{""name"":""rect"",""x"":804,""y"":363,""width"":98,""height"":79}",{}
17672_20170709.jpg,1110711,{},1,0,"{""name"":""rect"",""x"":809,""y"":355,""width"":85,""height"":90}",{}
17672_20170725.jpg,1085427,{},1,0,"{""name"":""rect"",""x"":806,""y"":361,""width"":98,""height"":79}",{}
17672_20180623.jpg,1153911,{},1,0,"{""name"":""rect"",""x"":806,""y"":365,""width"":98,""height"":79}",{}
17682_20160926.jpg,1176902,{},1,0,"{""name"":""rect"",""x"":489,""y"":496,""width"":56,""height"":50}",{}
17716_20140501.jpg,614412,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20151014.jpg,881996,{},1,0,"{""name"":""rect"",""x"":496,""y"":359,""width"":88,""height"":97}",{}
17716_20160429.jpg,867291,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20160610.jpg,917585,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20160709.jpg,983528,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20170623.jpg,850083,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20170624.jpg,1082376,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20170813.jpg,907383,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17716_20170926.jpg,864443,{},1,0,"{""name"":""rect"",""x"":500,""y"":363,""width"":84,""height"":93}",{}
17719_20151014.jpg,1038538,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17719_20160429.jpg,843247,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17719_20160610.jpg,1010082,{},1,0,"{""name"":""rect"",""x"":543,""y"":470,""width"":104,""height"":71}",{}
17719_20160709.jpg,1191704,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17719_20170623.jpg,1132322,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17719_20170624.jpg,1210921,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17719_20170926.jpg,1074588,{},1,0,"{""name"":""rect"",""x"":543,""y"":468,""width"":104,""height"":71}",{}
17722_20151014.jpg,949465,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17722_20160610.jpg,968442,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17722_20160709.jpg,1037536,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17722_20170623.jpg,904820,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17722_20170813.jpg,950471,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17722_20170926.jpg,910443,{},1,0,"{""name"":""rect"",""x"":674,""y"":424,""width"":77,""height"":105}",{}
17989_20130815.jpg,1336157,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20130818.jpg,1124859,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20130905.jpg,957562,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20130925.jpg,967039,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20140318.jpg,955803,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20141214.jpg,955937,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20150719.jpg,961077,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20160405.jpg,1010340,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20160409.jpg,976435,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20160628.jpg,903829,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20170712.jpg,893408,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20170808.jpg,881577,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20170830.jpg,870853,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20180420.jpg,1119220,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
17989_20180624.jpg,1071302,{},1,0,"{""name"":""rect"",""x"":629,""y"":561,""width"":96,""height"":81}",{}
18004_20140505.jpg,1052867,{},1,0,"{""name"":""rect"",""x"":580,""y"":279,""width"":115,""height"":80}",{}
18004_20140512.jpg,1064040,{},1,0,"{""name"":""rect"",""x"":580,""y"":279,""width"":115,""height"":80}",{}
18004_20160611.jpg,1117826,{},1,0,"{""name"":""rect"",""x"":562,""y"":279,""width"":115,""height"":80}",{}
18004_20160817.jpg,1043239,{},1,0,"{""name"":""rect"",""x"":559,""y"":279,""width"":115,""height"":80}",{}
18004_20170602.jpg,1072879,{},1,0,"{""name"":""rect"",""x"":566,""y"":278,""width"":115,""height"":80}",{}
18062_20130820.jpg,955382,{},1,0,"{""name"":""rect"",""x"":1326,""y"":620,""width"":70,""height"":94}",{}
18062_20151119.jpg,934006,{},1,0,"{""name"":""rect"",""x"":1323,""y"":616,""width"":67,""height"":107}",{}
18062_20170706.jpg,1010245,{},1,0,"{""name"":""rect"",""x"":1322,""y"":610,""width"":74,""height"":109}",{}
18062_20170803.jpg,1064987,{},1,0,"{""name"":""rect"",""x"":1321,""y"":613,""width"":72,""height"":109}",{}
18062_20170929.jpg,1036331,{},1,0,"{""name"":""rect"",""x"":1319,""y"":616,""width"":71,""height"":106}",{}
18142_20140404.jpg,947694,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20150105.jpg,928756,{},1,0,"{""name"":""rect"",""x"":748,""y"":503,""width"":74,""height"":96}",{}
18142_20150402.jpg,960135,{},1,0,"{""name"":""rect"",""x"":749,""y"":503,""width"":74,""height"":96}",{}
18142_20150513.jpg,1009406,{},1,0,"{""name"":""rect"",""x"":750,""y"":503,""width"":74,""height"":96}",{}
18142_20150519.jpg,996742,{},1,0,"{""name"":""rect"",""x"":748,""y"":503,""width"":74,""height"":96}",{}
18142_20150615.jpg,976663,{},1,0,"{""name"":""rect"",""x"":748,""y"":503,""width"":74,""height"":96}",{}
18142_20150826.jpg,876498,{},1,0,"{""name"":""rect"",""x"":751,""y"":506,""width"":74,""height"":96}",{}
18142_20160313.jpg,1025131,{},1,0,"{""name"":""rect"",""x"":749,""y"":503,""width"":74,""height"":96}",{}
18142_20160524.jpg,918059,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20160817.jpg,1014494,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20160823.jpg,999296,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20160826.jpg,737147,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20161029.jpg,1008892,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20170506.jpg,932541,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20170516.jpg,953782,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20170517.jpg,1037275,{},1,0,"{""name"":""rect"",""x"":745,""y"":503,""width"":74,""height"":96}",{}
18142_20170823.jpg,971551,{},1,0,"{""name"":""rect"",""x"":750,""y"":503,""width"":74,""height"":96}",{}
18296_20130416.jpg,1044406,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20130502.jpg,992176,{},1,0,"{""name"":""rect"",""x"":753,""y"":447,""width"":108,""height"":81}",{}
18296_20140209.jpg,985251,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20140326.jpg,983916,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20160414.jpg,1006156,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20160616.jpg,1112091,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20170511.jpg,1100682,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20170602.jpg,1044351,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20180716.jpg,1109820,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18296_20180717.jpg,988815,{},1,0,"{""name"":""rect"",""x"":758,""y"":447,""width"":91,""height"":85}",{}
18470_20141208.jpg,1034410,{},1,0,"{""name"":""rect"",""x"":695,""y"":277,""width"":82,""height"":87}",{}
18470_20141227.jpg,1038924,{},1,0,"{""name"":""rect"",""x"":695,""y"":277,""width"":82,""height"":87}",{}
18470_20160520.jpg,1213160,{},1,0,"{""name"":""rect"",""x"":695,""y"":277,""width"":82,""height"":87}",{}
18470_20160903.jpg,1187195,{},1,0,"{""name"":""rect"",""x"":695,""y"":277,""width"":82,""height"":87}",{}
18470_20180531.jpg,1206036,{},1,0,"{""name"":""rect"",""x"":690,""y"":277,""width"":82,""height"":87}",{}
18470_20180622.jpg,1208698,{},1,0,"{""name"":""rect"",""x"":689,""y"":277,""width"":82,""height"":87}",{}
18470_20180708.jpg,1134072,{},1,0,"{""name"":""rect"",""x"":686,""y"":277,""width"":82,""height"":87}",{}
18898_20131013.jpg,1092054,{},1,0,"{""name"":""rect"",""x"":765,""y"":532,""width"":83,""height"":82}",{}
18898_20140704.jpg,1004232,{},1,0,"{""name"":""rect"",""x"":761,""y"":524,""width"":75,""height"":80}",{}
18898_20161004.jpg,994445,{},1,0,"{""name"":""rect"",""x"":765,""y"":524,""width"":76,""height"":88}",{}
18914_20160823.jpg,1155450,{},1,0,"{""name"":""rect"",""x"":893,""y"":35,""width"":79,""height"":105}",{}
18914_20170830.jpg,1096273,{},1,0,"{""name"":""rect"",""x"":895,""y"":39,""width"":71,""height"":96}",{}
18916_20140509.jpg,1126763,{},1,0,"{""name"":""rect"",""x"":763,""y"":462,""width"":107,""height"":80}",{}
18916_20140611.jpg,1203817,{},1,0,"{""name"":""rect"",""x"":769,""y"":466,""width"":99,""height"":76}",{}
18916_20161008.jpg,1080348,{},1,0,"{""name"":""rect"",""x"":765,""y"":470,""width"":107,""height"":70}",{}
18916_20171015.jpg,1086763,{},1,0,"{""name"":""rect"",""x"":763,""y"":471,""width"":104,""height"":68}",{}
18917_20130807.jpg,1243277,{},1,0,"{""name"":""rect"",""x"":635,""y"":610,""width"":70,""height"":94}",{}
18917_20131028.jpg,929545,{},1,0,"{""name"":""rect"",""x"":639,""y"":611,""width"":76,""height"":99}",{}
18917_20140908.jpg,915376,{},1,0,"{""name"":""rect"",""x"":628,""y"":608,""width"":85,""height"":96}",{}
18917_20160405.jpg,1068181,{},1,0,"{""name"":""rect"",""x"":628,""y"":608,""width"":85,""height"":96}",{}
18917_20161028.jpg,989857,{},1,0,"{""name"":""rect"",""x"":628,""y"":608,""width"":85,""height"":96}",{}
18917_20161105.jpg,870051,{},1,0,"{""name"":""rect"",""x"":628,""y"":613,""width"":85,""height"":96}",{}
18917_20170624.jpg,983758,{},1,0,"{""name"":""rect"",""x"":628,""y"":617,""width"":85,""height"":96}",{}
18917_20170827.jpg,885761,{},1,0,"{""name"":""rect"",""x"":628,""y"":613,""width"":85,""height"":96}",{}
18917_20170902.jpg,981312,{},1,0,"{""name"":""rect"",""x"":628,""y"":613,""width"":85,""height"":96}",{}
18926_20131004.jpg,1033391,{},2,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20131004.jpg,1033391,{},2,1,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20131007.jpg,1359619,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20140110.jpg,1359412,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20140129.jpg,1001740,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20140322.jpg,1078249,{},1,0,"{""name"":""rect"",""x"":644,""y"":463,""width"":87,""height"":89}",{}
18926_20140529.jpg,1116851,{},1,0,"{""name"":""rect"",""x"":644,""y"":463,""width"":87,""height"":89}",{}
18926_20140731.jpg,1090211,{},1,0,"{""name"":""rect"",""x"":648,""y"":463,""width"":87,""height"":89}",{}
18926_20140822.jpg,1109609,{},1,0,"{""name"":""rect"",""x"":650,""y"":463,""width"":87,""height"":89}",{}
18926_20140902.jpg,1010852,{},1,0,"{""name"":""rect"",""x"":653,""y"":463,""width"":87,""height"":89}",{}
18926_20141114.jpg,1034640,{},1,0,"{""name"":""rect"",""x"":650,""y"":465,""width"":87,""height"":89}",{}
18926_20150712.jpg,1152845,{},1,0,"{""name"":""rect"",""x"":649,""y"":463,""width"":87,""height"":89}",{}
18926_20160628.jpg,1045031,{},2,0,"{""name"":""rect"",""x"":712,""y"":515,""width"":2,""height"":1}",{}
18926_20160628.jpg,1045031,{},2,1,"{""name"":""rect"",""x"":645,""y"":464,""width"":84,""height"":87}",{}
18926_20160722.jpg,1186314,{},1,0,"{""name"":""rect"",""x"":648,""y"":463,""width"":87,""height"":89}",{}
18926_20160805.jpg,1109134,{},1,0,"{""name"":""rect"",""x"":647,""y"":463,""width"":87,""height"":89}",{}
18926_20160824.jpg,1139176,{},1,0,"{""name"":""rect"",""x"":648,""y"":463,""width"":87,""height"":89}",{}
18926_20160901.jpg,1079450,{},1,0,"{""name"":""rect"",""x"":650,""y"":463,""width"":87,""height"":89}",{}
18926_20170220.jpg,1054289,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20170512.jpg,1075069,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20170714.jpg,1073263,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20170722.jpg,1053561,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20171111.jpg,1068351,{},1,0,"{""name"":""rect"",""x"":640,""y"":463,""width"":87,""height"":89}",{}
18926_20180406.jpg,1140315,{},1,0,"{""name"":""rect"",""x"":647,""y"":463,""width"":87,""height"":89}",{}
18926_20180706.jpg,1224092,{},1,0,"{""name"":""rect"",""x"":647,""y"":463,""width"":87,""height"":89}",{}
18926_20180724.jpg,1150981,{},1,0,"{""name"":""rect"",""x"":644,""y"":463,""width"":87,""height"":89}",{}
18927_20130217.jpg,802124,{},1,0,"{""name"":""rect"",""x"":627,""y"":670,""width"":80,""height"":88}",{}
18927_20131004.jpg,894858,{},1,0,"{""name"":""rect"",""x"":627,""y"":682,""width"":80,""height"":88}",{}
18927_20131007.jpg,1128214,{},1,0,"{""name"":""rect"",""x"":627,""y"":670,""width"":80,""height"":88}",{}
18927_20131029.jpg,1204877,{},1,0,"{""name"":""rect"",""x"":627,""y"":678,""width"":80,""height"":88}",{}
18927_20140110.jpg,1132947,{},1,0,"{""name"":""rect"",""x"":627,""y"":681,""width"":80,""height"":88}",{}
18927_20140322.jpg,914912,{},1,0,"{""name"":""rect"",""x"":627,""y"":676,""width"":80,""height"":88}",{}
18927_20140731.jpg,903983,{},1,0,"{""name"":""rect"",""x"":624,""y"":677,""width"":80,""height"":88}",{}
18927_20140902.jpg,908678,{},1,0,"{""name"":""rect"",""x"":629,""y"":678,""width"":80,""height"":88}",{}
18927_20150712.jpg,1017483,{},1,0,"{""name"":""rect"",""x"":627,""y"":670,""width"":80,""height"":88}",{}
18927_20160628.jpg,870762,{},1,0,"{""name"":""rect"",""x"":627,""y"":681,""width"":80,""height"":88}",{}
