,file,conf,x,y,xmin,ymin,xmax,ymax,width,height
32,1382_20170902.jpg,0,0,0,0,0,0,0,0,0
33,1382_20171007.jpg,0.6311432719230652,742.68994140625,490.3193359375,704.12255859375,435.77356719970703,781.25732421875,544.865104675293,77.134765625,109.09153747558594
34,1395_20130807.jpg,0.6069453358650208,703.8946533203125,487.458740234375,678.575719833374,437.28963470458984,729.213586807251,537.6278457641602,50.63786697387695,100.33821105957031
35,1397_20130709.jpg,0,0,0,0,0,0,0,0,0
36,1405_20170904.jpg,0,0,0,0,0,0,0,0,0
37,1409_20111003.jpg,0,0,0,0,0,0,0,0,0
38,1412_20150924.jpg,0,0,0,0,0,0,0,0,0
39,1412_20160414.jpg,0.6029293537139893,639.3194580078125,578.4090576171875,604.0307121276855,517.6113166809082,674.6082038879395,639.2067985534668,70.5774917602539,121.5954818725586
40,1412_20160626.jpg,0,0,0,0,0,0,0,0,0
41,1412_20160918.jpg,0,0,0,0,0,0,0,0,0
42,1412_20161016.jpg,0,0,0,0,0,0,0,0,0
43,1418_20120519.jpg,0.6186915040016174,77.0785140991211,143.83297729492188,23.054584503173828,99.7425537109375,131.10244369506836,187.92340087890625,108.04785919189453,88.18084716796875
44,1418_20150624.jpg,0,0,0,0,0,0,0,0,0
45,1418_20161022.jpg,0,0,0,0,0,0,0,0,0
46,1420_20150606.jpg,0.8650765419006348,671.8934936523438,940.2927856445312,620.7331809997559,883.9255828857422,723.0538063049316,996.6599884033203,102.32062530517578,112.73440551757812
47,1420_20170328.jpg,0,0,0,0,0,0,0,0,0
48,1420_20180510.jpg,0.6167353987693787,672.1286010742188,942.132568359375,621.976001739502,906.4439125061035,722.2812004089355,977.8212242126465,100.3051986694336,71.37731170654297
49,1438_20120908.jpg,0.8168015480041504,714.4971313476562,371.57470703125,674.3506660461426,309.2068977355957,754.6435966491699,433.9425163269043,80.29293060302734,124.7356185913086
50,1438_20150712.jpg,0.5826702117919922,716.4141845703125,375.3800048828125,675.6188659667969,317.12266540527344,757.2095031738281,433.63734436035156,81.59063720703125,116.51467895507812
51,1444_20170711.jpg,0,0,0,0,0,0,0,0,0
52,1452_20130925.jpg,0.8218855261802673,440.3057556152344,583.7296752929688,403.65898513793945,526.7296257019043,476.9525260925293,640.7297248840332,73.29354095458984,114.0000991821289
53,1452_20160513.jpg,0.842193603515625,437.7500915527344,584.04248046875,408.0110778808594,529.357738494873,467.4891052246094,638.727222442627,59.47802734375,109.3694839477539
54,1452_20160710.jpg,0.7434396147727966,438.9648742675781,584.7152099609375,408.2126998901367,530.9601936340332,469.71704864501953,638.4702262878418,61.50434875488281,107.5100326538086
55,1452_20170712.jpg,0.54119473695755,439.5478210449219,578.9794311523438,402.2848472595215,521.015380859375,476.81079483032227,636.9434814453125,74.52594757080078,115.9281005859375
56,1453_20151006.jpg,0,0,0,0,0,0,0,0,0
57,1453_20160628.jpg,0,0,0,0,0,0,0,0,0
58,1454_20130709.jpg,0.5175191164016724,697.5066528320312,514.7310791015625,626.5278854370117,469.5371742248535,768.4854202270508,559.9249839782715,141.95753479003906,90.38780975341797
59,1454_20160911.jpg,0,0,0,0,0,0,0,0,0
60,1454_20170728.jpg,0,0,0,0,0,0,0,0,0
61,1455_20110418.jpg,0,0,0,0,0,0,0,0,0
62,1455_20150523.jpg,0,0,0,0,0,0,0,0,0
63,14716_20130421.jpg,0.5461350083351135,1194.966552734375,924.4625854492188,1141.3230171203613,875.3381767272949,1248.6100883483887,973.5869941711426,107.28707122802734,98.24881744384766
64,14716_20131028.jpg,0.6715261936187744,1195.9122314453125,926.0490112304688,1141.6392135620117,886.5081672668457,1250.1852493286133,965.5898551940918,108.54603576660156,79.0816879272461
65,14716_20140404.jpg,0.8636605143547058,1196.388916015625,926.5697631835938,1135.6387825012207,885.4554290771484,1257.1390495300293,967.6840972900391,121.5002670288086,82.22866821289062
66,14716_20150303.jpg,0.5878313183784485,1199.1046142578125,924.3616943359375,1149.3102111816406,866.4302597045898,1248.8990173339844,982.2931289672852,99.58880615234375,115.86286926269531
67,14716_20150626.jpg,0,0,0,0,0,0,0,0,0
68,14716_20160313.jpg,0.5306275486946106,1195.6031494140625,924.2222900390625,1137.4774169921875,880.0790061950684,1253.7288818359375,968.3655738830566,116.25146484375,88.28656768798828
69,14716_20161029.jpg,0.6017690896987915,1195.1065673828125,926.4419555664062,1140.3526344299316,891.6214866638184,1249.8605003356934,961.2624244689941,109.50786590576172,69.64093780517578
70,1472_20130901.jpg,0.5289967060089111,252.26365661621094,224.229736328125,221.60303497314453,178.4482536315918,282.92427825927734,270.0112190246582,61.32124328613281,91.5629653930664
71,1472_20161006.jpg,0,0,0,0,0,0,0,0,0
72,1479_20160807.jpg,0,0,0,0,0,0,0,0,0
73,1481_20140404.jpg,0,0,0,0,0,0,0,0,0
74,1481_20150402.jpg,0,0,0,0,0,0,0,0,0
75,1481_20150826.jpg,0,0,0,0,0,0,0,0,0
76,1481_20160313.jpg,0,0,0,0,0,0,0,0,0
77,1481_20160817.jpg,0,0,0,0,0,0,0,0,0
78,1481_20160826.jpg,0,0,0,0,0,0,0,0,0
79,1483_20110825.jpg,0,0,0,0,0,0,0,0,0
80,1483_20130610.jpg,0,0,0,0,0,0,0,0,0
81,1483_20130722.jpg,0.6419174671173096,879.249267578125,463.9056701660156,857.7182807922363,413.47857666015625,900.7802543640137,514.332763671875,43.061973571777344,100.85418701171875
82,1483_20130801.jpg,0,0,0,0,0,0,0,0,0
83,1483_20131120.jpg,0,0,0,0,0,0,0,0,0
84,1491_20170313.jpg,0,0,0,0,0,0,0,0,0
85,1504_20160722.jpg,0,0,0,0,0,0,0,0,0
86,1505_20100827.jpg,0.7842282652854919,1223.4493408203125,430.9646301269531,1174.7115440368652,378.1382942199707,1272.1871376037598,483.79096603393555,97.47559356689453,105.65267181396484
87,1505_20130818.jpg,0.8745854496955872,1222.7252197265625,431.8549499511719,1167.2386894226074,391.53723526000977,1278.2117500305176,472.172664642334,110.97306060791016,80.63542938232422
88,1520_20161103.jpg,0.8523193001747131,679.452880859375,488.2640686035156,629.7490386962891,445.3327102661133,729.1567230224609,531.195426940918,99.40768432617188,85.86271667480469
89,1526_20140801.jpg,0,0,0,0,0,0,0,0,0
90,1526_20170106.jpg,0,0,0,0,0,0,0,0,0
91,1530_20171218.jpg,0,0,0,0,0,0,0,0,0
92,1531_20140608.jpg,0,0,0,0,0,0,0,0,0
93,1531_20170911.jpg,0,0,0,0,0,0,0,0,0
94,1536_20100822.jpg,0,0,0,0,0,0,0,0,0
95,1545_20160101.jpg,0,0,0,0,0,0,0,0,0
96,1693_20121208.jpg,0.6386700868606567,736.0528564453125,631.2859497070312,679.4408798217773,583.4142761230469,792.6648330688477,679.1576232910156,113.22395324707031,95.74334716796875
97,1693_20130212.jpg,0.5415056943893433,733.0700073242188,632.013427734375,664.4706878662109,583.7360649108887,801.6693267822266,680.2907905578613,137.19863891601562,96.55472564697266
98,1693_20131111.jpg,0.7425798773765564,731.1446533203125,630.3946533203125,681.1028022766113,570.8177909851074,781.1865043640137,689.9715156555176,100.08370208740234,119.15372467041016
99,1693_20150311.jpg,0,0,0,0,0,0,0,0,0
100,1693_20150601.jpg,0.9249892830848694,734.7353515625,632.0530395507812,686.5294761657715,574.2689018249512,782.9412269592285,689.8371772766113,96.41175079345703,115.56827545166016
101,1693_20160928.jpg,0.6283139586448669,730.6539306640625,636.6206665039062,684.3473892211914,582.7191886901855,776.9604721069336,690.522144317627,92.61308288574219,107.8029556274414
102,1693_20180520.jpg,0.8502394556999207,735.0934448242188,634.635009765625,683.9050903320312,590.3747329711914,786.2817993164062,678.8952865600586,102.376708984375,88.52055358886719
103,1707_20170612.jpg,0.5817066431045532,515.746826171875,349.8367614746094,465.41982650756836,310.391414642334,566.0738258361816,389.28210830688477,100.65399932861328,78.89069366455078
104,1707_20170613.jpg,0,0,0,0,0,0,0,0,0
105,1708_20160612.jpg,0,0,0,0,0,0,0,0,0
106,1708_20170705.jpg,0.738595724105835,796.7930297851562,777.7234497070312,748.2644195556641,733.904655456543,845.3216400146484,821.5422439575195,97.05722045898438,87.63758850097656
107,1713_20111118.jpg,0,0,0,0,0,0,0,0,0
108,1713_20170215.jpg,0.6230726838111877,855.45654296875,511.4589538574219,832.2917957305908,446.69930267333984,878.6212902069092,576.2186050415039,46.32949447631836,129.51930236816406
109,1714_20161009.jpg,0.7611998319625854,224.95669555664062,278.5862731933594,184.65997314453125,229.8043556213379,265.25341796875,327.36819076538086,80.59344482421875,97.56383514404297
110,1730_20170609.jpg,0.7839081883430481,679.306396484375,421.3038024902344,651.0429725646973,385.3306465148926,707.5698204040527,457.2769584655762,56.52684783935547,71.9463119506836
111,17364_20140412.jpg,0.5071077346801758,612.4893188476562,661.9280395507812,565.4568481445312,622.5297927856445,659.5217895507812,701.326286315918,94.06494140625,78.79649353027344
112,1742_20150802.jpg,0.6957781314849854,800.2847290039062,446.9865417480469,757.1198577880859,403.7107391357422,843.4496002197266,490.26234436035156,86.32974243164062,86.55160522460938
113,1742_20160414.jpg,0.718867301940918,800.2726440429688,458.9848937988281,755.837776184082,389.84754943847656,844.7075119018555,528.1222381591797,88.86973571777344,138.27468872070312
114,1742_20160424.jpg,0.7231460213661194,802.835693359375,458.4922790527344,758.277946472168,380.6028060913086,847.393440246582,536.3817520141602,89.11549377441406,155.77894592285156
115,1742_20161107.jpg,0.7889297008514404,799.9774169921875,450.56549072265625,764.2803039550781,416.4142951965332,835.6745300292969,484.7166862487793,71.39422607421875,68.3023910522461
116,1742_20171112.jpg,0,0,0,0,0,0,0,0,0
117,17439_20160728.jpg,0,0,0,0,0,0,0,0,0
118,17471_20160211.jpg,0,0,0,0,0,0,0,0,0
119,17471_20160816.jpg,0,0,0,0,0,0,0,0,0
120,17471_20170623.jpg,0.5766981840133667,885.2675170898438,490.1663513183594,831.3039245605469,456.56035232543945,939.2311096191406,523.7723503112793,107.92718505859375,67.21199798583984
121,17471_20171113.jpg,0,0,0,0,0,0,0,0,0
122,17483_20150408.jpg,0.8730626702308655,708.6412963867188,373.316650390625,682.9565086364746,324.13646697998047,734.3260841369629,422.49683380126953,51.36957550048828,98.36036682128906
123,17483_20150524.jpg,0.7779377698898315,701.3063354492188,371.5125427246094,667.974178314209,337.7406349182129,734.6384925842285,405.28445053100586,66.66431427001953,67.54381561279297
124,17483_20150612.jpg,0.5573993921279907,700.1603393554688,371.0406494140625,674.8647899627686,333.9575309753418,725.455888748169,408.1237678527832,50.59109878540039,74.1662368774414
125,1752_20110715.jpg,0.916486918926239,793.2530517578125,457.849609375,759.0186347961426,396.55990982055664,827.4874687194824,519.1393089294434,68.46883392333984,122.57939910888672
126,1752_20150726.jpg,0.7662989497184753,785.4104614257812,465.67572021484375,762.8850574493408,408.5457229614258,807.9358654022217,522.8057174682617,45.05080795288086,114.25999450683594
127,1752_20160723.jpg,0.7706290483474731,789.1898193359375,453.2515563964844,734.7607116699219,388.2231216430664,843.6189270019531,518.2799911499023,108.85821533203125,130.05686950683594
128,1752_20170930.jpg,0.7729417085647583,787.4954223632812,455.3232727050781,746.2740058898926,411.7299995422363,828.7168388366699,498.9165458679199,82.44283294677734,87.1865463256836
129,1752_20180412.jpg,0.6260204911231995,789.1671142578125,456.12457275390625,758.7650375366211,402.0972709655762,819.5691909790039,510.1518745422363,60.80415344238281,108.05460357666016
130,1753_20170120.jpg,0.5170473456382751,238.38070678710938,87.53522491455078,197.03511810302734,53.39554214477539,279.7262954711914,121.67490768432617,82.69117736816406,68.27936553955078
131,17579_20160516.jpg,0.6151424050331116,701.9654541015625,437.3968505859375,642.1420860290527,409.9451313018799,761.7888221740723,464.8485698699951,119.64673614501953,54.903438568115234
132,17579_20170726.jpg,0,0,0,0,0,0,0,0,0
133,1758_20110811.jpg,0.785237729549408,756.2665405273438,485.6518859863281,699.6972236633301,445.78247833251953,812.8358573913574,525.5212936401367,113.13863372802734,79.73881530761719
134,1758_20161001.jpg,0,0,0,0,0,0,0,0,0
135,1758_20170728.jpg,0.7835330963134766,762.4356689453125,487.5745849609375,709.0403060913086,440.08460235595703,815.8310317993164,535.064567565918,106.79072570800781,94.97996520996094
136,1758_20180708.jpg,0.7319558262825012,756.6033935546875,489.93975830078125,701.2759857177734,451.4206314086914,811.9308013916016,528.4588851928711,110.65481567382812,77.03825378417969
137,17585_20160625.jpg,0.6365813612937927,967.30078125,141.2867889404297,925.3158836364746,91.17305755615234,1009.2856788635254,191.40052032470703,83.96979522705078,100.22746276855469
138,17585_20170820.jpg,0.6901789903640747,972.4309692382812,143.4025115966797,928.1764907836914,94.70210266113281,1016.6854476928711,192.10292053222656,88.50895690917969,97.40081787109375
139,1760_20170626.jpg,0,0,0,0,0,0,0,0,0
140,17610_20140823.jpg,0.5123396515846252,642.3792724609375,686.9852905273438,609.9344787597656,613.9913864135742,674.8240661621094,759.9791946411133,64.88958740234375,145.98780822753906
141,17610_20150816.jpg,0.539111852645874,646.6023559570312,685.5677490234375,611.7525825500488,637.6142463684082,681.4521293640137,733.5212516784668,69.69954681396484,95.9070053100586
142,17610_20180501.jpg,0.6223453283309937,646.8886108398438,689.5951538085938,610.6688461303711,637.0900344848633,683.1083755493164,742.1002731323242,72.43952941894531,105.01023864746094
143,17610_20180520.jpg,0.6229011416435242,646.5059814453125,688.8012084960938,611.8867988586426,638.839038848877,681.1251640319824,738.7633781433105,69.23836517333984,99.9243392944336
144,17634_20180601.jpg,0.6687355637550354,1137.23046875,795.6473388671875,1088.511920928955,750.1880874633789,1185.949016571045,841.1065902709961,97.43709564208984,90.91850280761719
145,17635_20130924.jpg,0.7510611414909363,909.4010620117188,407.4383239746094,876.168888092041,348.5252342224121,942.6332359313965,466.35141372680664,66.46434783935547,117.82617950439453
146,17635_20160423.jpg,0,0,0,0,0,0,0,0,0
147,1767_20140829.jpg,0,0,0,0,0,0,0,0,0
148,1768_20170813.jpg,0,0,0,0,0,0,0,0,0
149,1771_20160517.jpg,0.7806100845336914,841.8497314453125,459.38214111328125,780.1468734741211,403.2150573730469,903.5525894165039,515.5492248535156,123.40571594238281,112.33416748046875
150,1771_20160727.jpg,0.8374324440956116,842.0242309570312,462.7646484375,772.6675186157227,434.48144340515137,911.3809432983398,491.04785346984863,138.7134246826172,56.566410064697266
151,1771_20170819.jpg,0.9614157676696777,848.4070434570312,459.02520751953125,774.5392303466797,421.3577461242676,922.2748565673828,496.6926689147949,147.73562622070312,75.33492279052734
152,17716_20170623.jpg,0,0,0,0,0,0,0,0,0
153,17716_20170813.jpg,0.7325308322906494,544.4418334960938,399.7128601074219,512.8670139312744,335.96804428100586,576.0166530609131,463.4576759338379,63.14963912963867,127.48963165283203
154,1772_20130604.jpg,0.7749590277671814,861.66845703125,403.7051696777344,807.721981048584,363.99753189086914,915.614933013916,443.4128074645996,107.89295196533203,79.41527557373047
155,1772_20130915.jpg,0.5833985805511475,856.0933837890625,406.20220947265625,804.3187942504883,354.9201011657715,907.8679733276367,457.484317779541,103.54917907714844,102.56421661376953
156,1772_20160527.jpg,0.9136244654655457,860.5800170898438,402.1539611816406,810.5914878845215,357.3896598815918,910.568546295166,446.91826248168945,99.97705841064453,89.52860260009766
157,17722_20170813.jpg,0.8419592976570129,709.731689453125,470.63629150390625,674.7284393310547,421.6920852661133,744.7349395751953,519.5804977416992,70.00650024414062,97.88841247558594
158,1778_20160517.jpg,0,0,0,0,0,0,0,0,0
159,1781_20121122.jpg,0,0,0,0,0,0,0,0,0
160,1781_20130905.jpg,0.8434641361236572,1377.646240234375,479.1741943359375,1329.2319259643555,438.5402145385742,1426.0605545043945,519.8081741333008,96.82862854003906,81.26795959472656
161,1781_20141214.jpg,0.7730644345283508,1379.2655029296875,480.820556640625,1332.2069969177246,439.6525077819824,1426.3240089416504,521.9886054992676,94.11701202392578,82.33609771728516
162,1781_20160628.jpg,0.551259458065033,1381.55908203125,478.60284423828125,1337.9661102294922,427.3784637451172,1425.1520538330078,529.8272247314453,87.18594360351562,102.44876098632812
163,1781_20170830.jpg,0.5508644580841064,1373.066650390625,478.8309631347656,1329.92578125,440.40111541748047,1416.20751953125,517.2608108520508,86.28173828125,76.85969543457031
164,1787_20130804.jpg,0.6761637330055237,640.334716796875,663.343994140625,607.5831718444824,619.6186447143555,673.0862617492676,707.0693435668945,65.50308990478516,87.45069885253906
165,1787_20151004.jpg,0.7978805303573608,646.7526245117188,658.8068237304688,615.0272045135498,612.9571533203125,678.4780445098877,704.656494140625,63.45083999633789,91.6993408203125
166,1789_20140412.jpg,0,0,0,0,0,0,0,0,0
167,1793_20180717.jpg,0.9067104458808899,760.6268920898438,282.15911865234375,736.7097854614258,225.4160041809082,784.5439987182617,338.9022331237793,47.83421325683594,113.4862289428711
168,17989_20130818.jpg,0.7678722143173218,677.8380126953125,606.4351806640625,625.4260444641113,566.0083465576172,730.2499809265137,646.8620147705078,104.82393646240234,80.85366821289062
169,17989_20130925.jpg,0.8903923034667969,682.0928955078125,609.5258178710938,638.3613548278809,560.598201751709,725.8244361877441,658.4534339904785,87.46308135986328,97.85523223876953
170,17989_20170808.jpg,0.8351554274559021,679.0894775390625,606.082763671875,634.8916854858398,565.6325874328613,723.2872695922852,646.5329399108887,88.39558410644531,80.90035247802734
171,17989_20180420.jpg,0.8906456232070923,677.69091796875,608.6566162109375,629.6450309753418,573.3093109130859,725.7368049621582,644.0039215087891,96.0917739868164,70.69461059570312
172,1801_20130801.jpg,0.9211457371711731,805.1983642578125,515.964111328125,735.4136352539062,462.17529296875,874.9830932617188,569.7529296875,139.5694580078125,107.57763671875
173,1801_20150624.jpg,0.8164676427841187,803.6707763671875,519.9147338867188,754.7900733947754,471.5673713684082,852.5514793395996,568.2620964050293,97.76140594482422,96.6947250366211
174,1801_20160711.jpg,0.9099894165992737,804.4180297851562,516.8950805664062,752.2199668884277,465.14659118652344,856.6160926818848,568.6435699462891,104.39612579345703,103.49697875976562
175,1801_20170719.jpg,0,0,0,0,0,0,0,0,0
176,1801_20180714.jpg,0.6336172223091125,796.2471313476562,516.5136108398438,741.8028526306152,469.26416015625,850.6914100646973,563.7630615234375,108.88855743408203,94.4989013671875
177,18062_20130820.jpg,0.5762324333190918,1353.4781494140625,660.6912841796875,1323.3811588287354,615.2787590026855,1383.5751399993896,706.1038093566895,60.1939811706543,90.8250503540039
178,18142_20161029.jpg,0.6062845587730408,794.929443359375,545.0827026367188,769.742841720581,513.2071266174316,820.116044998169,576.9582786560059,50.37320327758789,63.75115203857422
179,1818_20150810.jpg,0,0,0,0,0,0,0,0,0
180,1818_20160405.jpg,0,0,0,0,0,0,0,0,0
181,1818_20160409.jpg,0,0,0,0,0,0,0,0,0
182,1818_20170428.jpg,0,0,0,0,0,0,0,0,0
183,1818_20180708.jpg,0,0,0,0,0,0,0,0,0
184,1820_20121013.jpg,0.5540174245834351,385.66717529296875,261.9264221191406,350.59125900268555,188.98484802246094,420.74309158325195,334.8679962158203,70.1518325805664,145.88314819335938
185,1824_20141014.jpg,0.6715022921562195,1064.4461669921875,686.5115966796875,1000.0463638305664,649.900951385498,1128.8459701538086,723.122241973877,128.7996063232422,73.2212905883789
186,1829_20160228.jpg,0,0,0,0,0,0,0,0,0
187,18296_20130502.jpg,0.7491893172264099,803.6580810546875,491.2450866699219,746.3908462524414,441.9061393737793,860.9253158569336,540.5840339660645,114.53446960449219,98.67789459228516
188,18296_20140326.jpg,0.7637204527854919,803.6044311523438,491.2174072265625,744.7416114807129,444.36458587646484,862.4672508239746,538.0702285766602,117.72563934326172,93.70564270019531
189,18296_20160414.jpg,0.7730302214622498,799.3264770507812,489.8589782714844,743.0054626464844,425.25086212158203,855.6474914550781,554.4670944213867,112.64202880859375,129.2162322998047
190,18296_20160616.jpg,0.8215835690498352,801.7059936523438,487.34576416015625,740.3939743041992,433.3170356750488,863.0180130004883,541.3744926452637,122.62403869628906,108.05745697021484
191,1845_20100606.jpg,0.5585564970970154,783.38037109375,517.4850463867188,733.9911651611328,472.4894485473633,832.7695770263672,562.4806442260742,98.77841186523438,89.99119567871094
192,18470_20160903.jpg,0.5751388072967529,1111.9619140625,488.6025390625,1070.726448059082,443.3354148864746,1153.197380065918,533.8696632385254,82.47093200683594,90.53424835205078
193,18470_20180622.jpg,0,0,0,0,0,0,0,0,0
194,1855_20130814.jpg,0,0,0,0,0,0,0,0,0
195,1855_20161028.jpg,0,0,0,0,0,0,0,0,0
196,1866_20110724.jpg,0.7223303318023682,313.46478271484375,395.13751220703125,252.66876220703125,361.22590255737305,374.26080322265625,429.04912185668945,121.592041015625,67.8232192993164
197,1866_20171122.jpg,0.7193804383277893,328.6463623046875,398.4876403808594,285.07415771484375,355.0681266784668,372.21856689453125,441.90715408325195,87.1444091796875,86.83902740478516
198,1868_20100213.jpg,0,0,0,0,0,0,0,0,0
199,1888_20091204.jpg,0.8134980797767639,850.6679077148438,343.7861022949219,804.0318298339844,296.1106185913086,897.3039855957031,391.46158599853516,93.27215576171875,95.35096740722656
200,1888_20160313.jpg,0.9424415230751038,854.5537109375,346.19036865234375,800.4626960754395,300.47599029541016,908.6447257995605,391.90474700927734,108.1820297241211,91.42875671386719
201,18898_20161004.jpg,0.618840754032135,410.98040771484375,361.5104675292969,380.68382453918457,296.96993255615234,441.27699089050293,426.0510025024414,60.59316635131836,129.08106994628906
202,18916_20161008.jpg,0.9195437431335449,820.6998291015625,517.5579833984375,776.0795822143555,471.88967514038086,865.3200759887695,563.2262916564941,89.24049377441406,91.33661651611328
203,18917_20131028.jpg,0.652736246585846,680.8138427734375,652.051513671875,642.8759498596191,610.4616317749023,718.7517356872559,693.6413955688477,75.87578582763672,83.17976379394531
204,1892_20130817.jpg,0,0,0,0,0,0,0,0,0
205,1892_20161123.jpg,0,0,0,0,0,0,0,0,0
206,18926_20140322.jpg,0,0,0,0,0,0,0,0,0
207,18926_20180706.jpg,0.8818420171737671,685.8837280273438,517.6321411132812,642.6740531921387,474.59984588623047,729.0934028625488,560.664436340332,86.41934967041016,86.06459045410156
208,18927_20130217.jpg,0,0,0,0,0,0,0,0,0
209,18927_20131029.jpg,0,0,0,0,0,0,0,0,0
210,18927_20140731.jpg,0.7524828910827637,670.9800415039062,723.7968139648438,624.7412300109863,684.1757164001465,717.2188529968262,763.417911529541,92.47762298583984,79.24219512939453
211,18927_20160824.jpg,0.6855071187019348,670.6958618164062,724.5274047851562,626.098201751709,682.1064376831055,715.2935218811035,766.948371887207,89.19532012939453,84.84193420410156
212,18927_20180706.jpg,0.6507567763328552,675.1861572265625,741.7938842773438,617.8376426696777,700.6808204650879,732.5346717834473,782.9069480895996,114.69702911376953,82.22612762451172
213,18928_20131004.jpg,0.8416865468025208,669.9437866210938,458.55670166015625,623.9149398803711,410.38005447387695,715.9726333618164,506.73334884643555,92.05769348144531,96.3532943725586
214,18928_20140110.jpg,0.9497207403182983,675.5060424804688,458.8245849609375,633.6752433776855,415.2916450500488,717.336841583252,502.3575248718262,83.6615982055664,87.06587982177734
215,18929_20130122.jpg,0.5266821384429932,586.1009521484375,740.3919067382812,535.2071151733398,691.5228691101074,636.9947891235352,789.2609443664551,101.78767395019531,97.73807525634766
216,18929_20140822.jpg,0.7554865479469299,571.5904541015625,720.3601684570312,512.700325012207,680.1942901611328,630.480583190918,760.5260467529297,117.78025817871094,80.33175659179688
217,18929_20170220.jpg,0,0,0,0,0,0,0,0,0
218,18930_20140110.jpg,0.7292416095733643,734.7386474609375,434.1114196777344,693.2184066772461,363.9694290161133,776.2588882446289,504.25341033935547,83.04048156738281,140.2839813232422
